0,2969449,2958142
0,3371937,3171233
0,2979232,2985052
0,3009285,3033456
0,2959816,2957964
0,3013687,3037285
0,2978270,2990767
0,3018286,3006792
0,2969235,2958144
0,3372160,3171558
0,2979810,2985084
0,3009640,3033515
0,2960294,2958397
0,3014052,3037031
0,2978326,2990770
0,3018344,3006475
0,2969316,2958067
0,3371780,3170876
0,2979558,2984957
0,3008955,3032642
0,2959768,2957759
0,3014072,3037251
0,2977534,2990308
0,3018502,3006668
0,2969923,2958747
0,3371281,3171154
0,2979637,2985180
0,3009711,3033529
0,2960080,2958301
0,3014335,3037168
0,2977897,2990518
0,3017942,3006664
0,2969430,2958219
0,3372225,3171150
0,2980071,2985398
0,3009391,3033414
0,2960113,2957902
0,3014160,3037347
0,2977803,2990453
0,3017795,3006617
0,2969559,2957785
0,3372032,3171107
0,2979459,2985048
0,3009461,3033803
0,2960003,2957596
0,3014061,3036584
0,2977527,2990421
0,3017882,3006370
0,2969626,2958246
0,3372224,3171428
0,2979749,2985426
0,3009599,3033773
0,2960664,2958365
0,3014432,3037491
0,2977632,2989950
0,3018504,3006689
0,2969981,2958155
0,3372179,3171092
0,2979162,2984476
0,3009477,3033507
0,2960280,2957857
0,3014119,3036757
0,2977630,2990145
0,3017360,3006265
0,2968954,2957540
0,3371827,3170809
0,2980286,2985414
0,3009772,3033977
0,2960298,2957867
0,3013810,3036777
0,2977081,2990086
0,3017589,3006520
0,2968970,2957576
0,3371463,3170737
0,2979561,2984887
0,3009623,3033553
0,2960513,2957680
0,3013853,3036554
0,2977584,2990267
0,3018334,3006551
0,2969555,2958151
0,3371424,3171462
0,2979466,2984968
0,3009264,3033498
0,2960210,2957464
0,3014012,3036856
0,2977711,2990304
0,3018572,3006429
0,2968871,2957385
0,3371693,3171064
0,2979210,2985067
0,3009424,3033849
0,2960050,2957527
0,3013920,3035951
0,2977127,2989760
0,3017983,3006338
0,2969157,2957714
0,3371524,3171105
0,2979689,2985136
0,3009552,3033685
0,2959788,2957420
0,3013708,3036550
0,2977641,2990741
0,3018094,3006326
0,2969253,2957998
0,3371738,3171125
0,2979241,2985099
0,3009782,3033832
0,2959888,2957156
0,3014066,3036200
0,2977509,2990363
0,3018053,3006301
0,2969657,2958238
0,3371638,3171624
0,2979672,2984681
0,3009593,3033667
0,2960676,2958244
0,3014143,3036694
0,2977971,2990732
0,3018368,3006779
0,2969650,2958397
0,3372410,3171525
0,2979619,2984850
0,3009841,3033910
0,2960120,2957913
0,3014594,3037195
0,2977662,2990482
0,3018459,3006908
0,2969740,2957936
0,3372134,3171155
0,2979836,2985328
0,3009685,3033799
0,2960505,2958082
0,3014216,3037804
0,2977473,2990584
0,3017965,3006902
0,2969122,2957819
0,3372010,3170758
0,2979874,2985444
0,3009543,3033248
0,2960044,2958213
0,3014145,3036780
0,2977480,2990772
0,3018086,3006124
0,2968875,2957709
0,3372323,3171180
0,2979767,2985259
0,3009343,3033432
0,2959762,2957541
0,3013661,3036767
0,2977811,2990904
0,3017971,3006530
0,2969244,2957816
0,3372314,3170837
0,2980273,2985789
0,3009405,3033439
0,2960069,2958053
0,3013605,3036627
0,2977619,2991192
0,3018831,3006461
0,2969322,2958544
0,3372077,3171164
0,2980006,2985512
0,3009350,3033387
0,2960207,2958146
0,3013904,3037076
0,2978165,2991235
0,3017754,3006400
0,2969426,2957817
0,3371865,3170636
0,2979541,2984584
0,3009551,3033515
0,2960080,2957610
0,3014189,3037151
0,2977662,2990823
0,3018505,3006743
0,2969780,2958103
0,3372310,3171031
0,2980282,2985570
0,3010218,3033838
0,2960640,2957809
0,3013816,3036702
0,2977485,2990792
0,3018507,3007076
0,2969749,2957941
0,3372221,3170899
0,2980001,2985070
0,3009137,3033319
0,2960233,2958160
0,3014033,3037532
0,2978191,2990892
0,3018961,3006527
0,2969327,2957770
0,3371889,3170584
0,2979599,2984508
0,3009116,3033316
0,2959709,2957804
0,3013614,3036282
0,2977479,2990377
0,3017724,3005726
0,2969386,2957649
0,3372159,3170766
0,2980172,2984550
0,3009763,3033365
0,2959881,2957768
0,3013777,3037131
0,2977988,2990620
0,3019007,3006498
0,2969636,2958434
0,3372301,3170943
0,2979562,2984306
0,3009346,3033626
0,2960289,2958077
0,3013855,3036876
0,2978147,2990722
0,3018564,3006368
0,2969617,2957728
0,3372132,3170896
0,2979324,2984183
0,3009917,3033646
0,2960238,2957705
0,3013998,3037111
0,2977984,2990718
0,3018953,3006564
0,2969238,2957703
0,3371800,3171297
0,2979809,2984440
0,3009302,3033103
0,2960042,2957641
0,3013750,3036733
0,2977703,2990196
0,3018404,3006181
0,2969560,2957612
0,3371462,3171220
0,2979813,2984478
0,3010365,3033911
0,2959367,2957781
0,3013795,3037112
0,2977573,2990177
0,3018276,3006472
0,2968789,2957418
0,3371203,3170387
0,2979409,2983864
0,3009212,3032704
0,2959007,2956769
0,3013084,3036498
0,2977075,2989619
0,3017782,3006196
0,2968887,2957655
0,3371923,3171067
0,2979354,2984345
0,3009148,3033095
0,2959958,2957504
0,3013745,3036405
0,2977965,2990348
0,3019027,3006413
0,2969524,2958189
0,3371673,3170946
0,2979945,2984531
0,3009705,3033657
0,2959903,2957383
0,3013549,3037011
0,2977830,2990203
0,3017992,3005768
0,2969666,2957563
0,3372026,3170860
0,2980053,2984477
0,3008850,3032984
0,2959571,2957535
0,3014324,3036877
0,2977845,2990347
0,3017945,3006291
0,2969051,2957466
0,3372678,3170821
0,2979642,2983990
0,3009110,3033528
0,2959663,2957399
0,3014355,3036636
0,2977624,2990192
0,3018237,3006109
0,2969814,2958006
0,3372595,3170494
0,2979834,2984489
0,3009034,3033601
0,2959321,2957493
0,3013871,3036738
0,2977617,2990195
0,3018845,3006888
0,2969615,2957869
0,3371943,3171046
0,2979755,2984305
0,3009740,3033703
0,2959846,2958028
0,3013955,3036143
0,2977935,2990169
0,3017752,3005800
0,2969705,2957765
0,3371826,3171137
0,2979517,2984509
0,3009610,3033071
0,2960227,2957885
0,3013837,3036602
0,2977119,2990032
0,3018222,3006007
0,2969309,2957338
0,3371867,3170164
0,2979245,2984312
0,3008323,3032948
0,2960114,2957805
0,3013750,3036741
0,2977904,2990915
0,3018927,3006255
0,2968995,2957664
0,3372308,3170362
0,2979592,2984606
0,3009029,3033177
0,2960207,2957924
0,3014095,3036425
0,2977844,2990555
0,3018223,3006296
0,2970038,2958442
0,3372519,3171236
0,2979750,2984709
0,3009381,3033407
0,2960023,2957710
0,3013789,3036277
0,2977606,2990549
0,3018509,3005578
0,2969092,2957377
0,3372294,3170586
0,2979510,2984775
0,3009397,3033829
0,2959942,2957696
0,3013914,3036650
0,2977865,2990681
0,3019080,3006131
0,2969174,2957456
0,3371732,3170973
0,2979524,2985009
0,3009481,3033305
0,2959271,2956771
0,3013657,3036279
0,2977098,2990113
0,3017319,3005628
0,2969022,2957206
0,3370992,3170147
0,2979274,2984131
0,3008551,3032890
0,2959829,2956732
0,3013938,3036398
0,2977243,2989810
0,3017779,3006264
0,2968742,2957374
0,3372137,3170625
0,2979196,2983855
0,3009102,3032751
0,2959302,2956852
0,3013749,3036377
0,2977622,2990547
0,3017642,3005939
0,2968877,2957092
0,3372628,3170576
0,2979122,2983717
0,3009245,3032926
0,2959733,2957002
0,3013195,3036338
0,2977858,2990364
0,3017551,3005656
0,2968758,2957234
0,3371460,3169876
0,2979223,2983756
0,3008762,3032892
0,2960154,2957728
0,3013589,3036551
0,2977575,2990514
0,3017667,3005871
0,2968992,2957171
0,3372066,3170120
0,2978599,2983764
0,3008774,3033034
0,2959677,2957519
0,3013048,3035760
0,2977491,2989576
0,3017520,3005402
0,2969346,2957598
0,3371322,3170071
0,2979059,2983810
0,3008336,3032581
0,2959273,2957203
0,3013500,3036238
0,2977101,2989712
0,3017616,3005517
0,2969074,2957527
0,3372264,3170761
0,2979544,2984248
0,3008641,3032596
0,2959854,2957717
0,3013393,3036169
0,2977205,2990325
0,3017633,3005805
0,2969104,2957586
0,3371959,3170733
0,2979557,2984177
0,3009459,3033400
0,2959639,2957708
0,3013736,3036866
0,2977404,2990288
0,3018050,3006317
0,2969592,2958375
0,3372046,3170944
0,2979611,2984746
0,3009065,3033411
0,2960048,2957762
0,3014109,3037023
0,2977596,2990601
0,3018145,3006184
0,2969333,2957674
0,3371874,3170809
0,2979035,2984298
0,3008986,3032954
0,2960044,2957667
0,3013896,3037049
0,2977849,2990642
0,3018475,3006646
0,2969310,2957971
0,3372717,3171170
0,2979326,2984695
0,3009011,3033058
0,2959590,2957398
0,3014214,3036432
0,2978106,2990903
0,3018191,3006300
0,2969445,2958192
0,3372127,3170855
0,2980024,2984459
0,3008724,3033389
0,2959791,2957859
0,3013755,3036346
0,2977936,2990610
0,3018276,3006547
0,2969828,2957941
0,3372000,3170658
0,2979790,2984427
0,3009438,3032883
0,2959825,2957881
0,3014109,3037048
0,2977781,2991034
0,3017931,3005936
0,2969727,2958150
0,3372197,3170661
0,2979882,2984741
0,3009029,3033166
0,2959672,2957810
0,3013641,3036572
0,2977677,2990724
0,3018008,3006330
0,2969618,2958784
0,3372077,3170281
0,2979788,2984609
0,3009157,3033281
0,2959578,2958163
0,3014377,3037576
0,2977661,2991012
0,3018472,3006057
0,2969644,2957962
0,3372188,3170285
0,2979686,2984410
0,3009454,3033485
0,2959989,2958058
0,3014152,3036938
0,2977631,2990361
0,3018251,3005738
0,2969699,2958196
0,3372247,3171055
0,2980019,2984755
0,3008847,3033573
0,2960008,2957967
0,3014370,3037215
0,2977528,2990919
0,3018448,3005780
0,2969597,2958312
0,3371889,3170392
0,2979222,2984586
0,3008639,3032576
0,2959964,2957781
0,3014209,3036622
0,2976746,2990406
0,3018174,3006293
0,2968981,2957796
0,3371230,3170084
0,2979564,2984198
0,3009096,3032995
0,2959998,2957727
0,3014112,3036603
0,2977426,2990699
0,3017698,3005657
0,2969061,2957644
0,3371582,3169833
0,2979227,2984831
0,3009606,3033483
0,2959489,2957989
0,3014039,3036610
0,2977564,2990508
0,3018835,3006431
0,2968921,2957956
0,3372286,3170881
0,2979712,2984981
0,3009426,3033271
0,2959667,2957418
0,3013767,3037007
0,2977589,2990803
0,3017831,3006152
0,2969021,2957674
0,3371717,3170667
0,2979567,2984920
0,3009692,3033932
0,2959296,2958239
0,3014089,3036980
0,2977596,2990504
0,3018812,3006434
0,2969711,2958100
0,3371720,3170765
0,2979855,2984582
0,3008842,3033363
0,2959681,2957898
0,3013880,3036326
0,2977661,2990740
0,3017983,3006349
0,2969487,2958158
0,3371438,3170035
0,2979147,2983665
0,3009320,3033517
0,2959327,2958026
0,3013411,3036228
0,2977265,2990008
0,3017654,3005407
0,2968786,2957605
0,3371548,3170155
0,2979247,2984059
0,3008688,3033083
0,2959193,2957747
0,3013427,3035959
0,2976813,2989544
0,3018237,3005613
0,2969608,2957894
0,3371882,3170180
0,2979991,2984571
0,3009503,3033416
0,2959117,2957282
0,3013373,3036568
0,2977014,2990563
0,3018151,3005687
0,2968646,2957361
0,3371481,3170302
0,2979147,2984203
0,3008739,3033259
0,2959724,2958280
0,3013683,3036669
0,2976789,2990428
0,3017755,3005551
0,2969169,2957759
0,3371899,3170909
0,2978999,2984383
0,3009476,3033498
0,2959208,2957392
0,3013094,3036457
0,2977348,2990396
0,3017634,3005987
0,2969305,2957763
0,3371991,3170542
0,2978956,2983927
0,3009367,3033747
0,2959371,2958034
0,3013323,3036532
0,2977616,2990299
0,3018108,3005928
0,2969278,2957990
0,3371411,3170486
0,2979419,2984494
0,3009388,3033043
0,2959808,2957741
0,3013405,3035956
0,2977726,2990347
0,3018632,3006496
0,2969514,2958266
0,3372193,3170850
0,2979052,2984552
0,3009717,3033546
0,2959801,2958338
0,3013897,3036696
0,2977879,2990755
0,3018770,3006432
0,2969309,2958302
0,3372156,3171370
0,2979333,2984862
0,3009526,3033441
0,2959743,2958255
0,3013810,3036797
0,2977526,2990589
0,3018274,3005671
0,2969584,2958265
0,3371444,3170186
0,2979227,2984476
0,3009566,3033559
0,2959831,2958077
0,3014452,3037372
0,2978029,2990805
0,3018579,3005866
0,2969157,2957866
0,3372457,3170910
0,2979827,2984900
0,3009005,3033548
0,2959933,2958406
0,3013921,3035832
0,2977438,2990369
0,3018420,3006350
0,2969243,2958001
0,3371575,3170652
0,2979627,2985072
0,3008904,3032826
0,2960231,2958603
0,3014154,3036932
0,2977192,2990343
0,3018502,3006690
0,2969079,2958070
0,3372001,3170630
0,2979069,2984340
0,3008977,3032663
0,2959881,2958041
0,3013901,3036353
0,2977264,2990264
0,3018189,3006295
0,2969051,2957552
0,3371646,3170730
0,2979766,2985094
0,3008760,3033004
0,2959906,2958077
0,3013493,3036232
0,2977255,2989900
0,3018326,3006272
0,2969382,2957997
0,3371930,3170750
0,2979567,2984664
0,3009008,3033189
0,2959951,2957651
0,3013641,3036301
0,2976983,2990338
0,3018184,3005765
0,2969197,2958074
0,3371429,3170321
0,2979075,2983838
0,3009373,3033415
0,2959712,2958028
0,3014437,3036738
0,2977662,2990281
0,3018208,3006085
0,2969138,2958194
0,3371522,3170224
0,2979389,2984845
0,3009305,3033386
0,2959997,2958413
0,3014056,3036716
0,2977689,2990851
0,3019195,3007304
0,2969280,2958324
0,3372503,3171446
0,2980160,2984974
0,3009015,3033669
0,2960259,2958794
0,3014720,3036553
0,2977783,2990484
0,3018159,3006545
0,2969980,2958398
0,3372128,3171182
0,2979683,2985021
0,3009677,3033610
0,2960776,2958616
0,3014809,3036898
0,2977836,2990912
0,3018845,3006301
0,2969935,2958219
0,3372253,3170592
0,2979804,2985326
0,3009404,3033778
0,2960459,2958262
0,3013783,3035989
0,2977715,2990791
0,3019049,3005939
0,2969371,2957514
0,3371632,3170521
0,2979269,2984608
0,3009050,3033371
0,2960770,2958891
0,3014778,3036472
0,2977748,2990779
0,3018620,3006479
0,2969334,2958147
0,3371531,3170550
0,2979200,2984700
0,3008863,3033163
0,2960043,2957827
0,3014101,3036648
0,2978229,2990555
0,3018396,3007078
0,2969425,2958066
0,3371848,3171028
0,2979606,2984657
0,3008930,3033217
0,2959864,2957979
0,3014025,3036629
0,2978157,2990963
0,3018705,3006671
0,2969937,2958516
0,3371460,3170853
0,2979336,2984382
0,3009278,3033198
0,2959422,2958195
0,3013880,3036818
0,2978117,2990280
0,3018702,3006920
0,2969212,2957955
0,3371668,3170956
0,2979347,2984291
0,3009049,3033352
0,2959632,2957932
0,3013655,3035963
0,2977520,2989925
0,3018810,3006306
0,2969483,2958232
0,3372169,3171519
0,2979059,2984348
0,3008795,3032675
0,2959620,2957770
0,3013344,3036396
0,2978116,2990437
0,3018305,3006183
0,2969528,2958220
0,3372079,3170554
0,2979864,2984541
0,3009079,3033333
0,2959682,2958096
0,3013866,3036404
0,2977809,2990460
0,3018733,3006293
0,2969583,2958496
0,3372523,3170565
0,2979093,2984099
0,3008905,3032697
0,2959594,2958218
0,3014173,3036403
0,2978062,2990718
0,3018874,3006813
0,2969409,2958227
0,3371770,3170511
0,2979444,2985231
0,3008585,3032699
0,2959555,2957815
0,3013674,3035785
0,2977481,2990219
0,3018250,3005933
0,2969106,2957358
0,3371657,3170859
0,2979284,2984443
0,3009198,3032996
0,2959379,2957621
0,3013717,3036270
0,2977880,2990710
0,3018580,3006562
0,2969593,2958285
0,3372231,3170841
0,2979322,2984631
0,3009280,3032772
0,2959456,2957854
0,3013936,3036270
0,2977987,2990740
0,3018711,3006424
0,2969049,2958060
0,3371567,3170885
0,2979538,2984269
0,3009339,3032956
0,2959626,2957878
0,3014615,3036636
0,2978230,2990558
0,3018548,3006399
0,2969393,2958149
0,3371999,3171016
0,2979097,2984231
0,3009472,3033227
0,2959480,2957852
0,3013592,3036744
0,2977658,2990359
0,3018493,3006076
0,2969171,2958301
0,3371506,3170848
0,2979028,2983992
0,3008835,3032512
0,2959444,2957854
0,3013954,3036173
0,2977212,2989602
0,3018600,3005892
0,2969313,2957606
0,3372300,3170837
0,2979172,2984073
0,3008724,3032678
0,2959578,2957355
0,3013809,3036313
0,2977581,2989974
0,3018080,3005496
0,2969008,2956932
0,3371501,3170344
0,2979250,2984610
0,3009177,3032792
0,2959731,2957987
0,3013873,3036823
0,2977166,2990108
0,3018543,3005772
0,2968889,2957583
0,3371642,3170876
0,2978977,2984273
0,3008516,3032228
0,2959461,2957768
0,3014038,3036383
0,2977664,2989745
0,3018588,3006059
0,2968479,2957618
0,3371482,3170622
0,2979220,2984573
0,3008693,3032685
0,2959551,2957277
0,3013956,3036663
0,2977507,2990445
0,3018091,3005793
0,2969098,2957627
0,3371857,3170468
0,2979295,2984471
0,3008768,3033042
0,2959439,2958103
0,3014331,3036390
0,2977479,2989570
0,3018366,3005958
0,2968863,2957972
0,3372037,3170590
0,2979567,2984817
0,3008688,3033324
0,2959075,2957804
0,3013876,3036850
0,2977346,2990078
0,3018146,3006094
0,2968810,2957682
0,3372670,3171086
0,2979491,2984597
0,3008623,3033167
0,2959642,2957870
0,3013899,3036464
0,2977483,2990122
0,3018919,3006604
0,2968907,2957780
0,3372185,3170763
0,2979594,2985008
0,3008747,3033839
0,2959347,2957656
0,3014064,3037092
0,2977390,2990153
0,3018912,3006518
0,2969494,2958363
0,3372392,3171279
0,2979639,2984984
0,3008654,3033097
0,2959512,2957818
0,3014010,3036373
0,2977936,2990630
0,3018451,3005913
0,2969356,2957818
0,3371944,3170733
0,2979308,2984642
0,3008851,3033718
0,2959451,2958078
0,3013529,3035866
0,2977239,2990285
0,3018869,3006333
0,2969406,2958521
0,3372186,3170209
0,2978990,2984255
0,3008909,3033601
0,2960017,2957768
0,3014184,3036541
0,2977191,2990524
0,3018109,3006308
0,2969045,2957469
0,3371901,3170856
0,2978737,2984356
0,3008462,3033010
0,2959459,2957848
0,3013470,3036053
0,2976674,2990037
0,3018558,3006375
0,2969189,2957811
0,3371941,3170497
0,2978693,2984152
0,3009065,3033319
0,2959666,2958179
0,3013524,3036300
0,2977122,2990555
0,3018090,3006548
0,2968610,2957482
0,3371689,3170252
0,2979087,2984595
0,3008688,3032947
0,2959613,2957745
0,3013019,3035958
0,2976727,2990212
0,3018301,3005679
0,2968296,2957170
0,3371469,3169608
0,2978649,2984120
0,3008727,3033241
0,2959160,2957807
0,3013318,3036374
0,2976514,2989770
0,3017698,3005904
0,2968173,2957059
0,3371416,3169978
0,2978493,2983936
0,3008885,3032661
0,2958854,2957348
0,3013357,3035711
0,2977228,2990134
0,3018163,3006108
0,2968626,2957193
0,3371133,3170027
0,2978530,2983553
0,3008310,3032650
0,2958653,2956895
0,3013620,3036212
0,2976541,2989662
0,3017370,3005067
0,2968226,2956738
0,3371079,3170096
0,2978947,2983951
0,3008738,3033015
0,2959079,2957186
0,3013080,3035711
0,2976278,2989888
0,3017420,3005684
0,2968425,2957358
0,3371781,3170710
0,2978994,2984155
0,3008586,3032129
0,2959120,2957153
0,3012788,3035759
0,2976314,2989718
0,3018225,3005651
0,2968658,2957131
0,3371843,3170216
0,2978363,2983844
0,3008350,3032372
0,2959054,2956965
0,3013036,3035805
0,2976612,2989970
0,3017906,3005530
0,2968655,2957308
0,3371269,3170352
0,2978774,2984404
0,3008556,3033059
0,2959105,2957218
0,3012975,3035496
0,2976780,2989931
0,3017842,3005647
0,2968339,2957109
0,3371198,3169514
0,2978339,2983391
0,3008430,3032773
0,2959298,2957252
0,3013177,3035534
0,2977015,2990067
0,3017822,3005710
0,2968506,2957498
0,3372031,3170613
0,2978099,2984001
0,3007696,3032542
0,2959357,2957540
0,3013400,3036505
0,2977216,2990574
0,3017750,3005505
0,2968275,2956997
0,3371576,3170817
0,2978691,2984517
0,3008240,3032650
0,2959276,2957239
0,3013532,3036205
0,2976715,2990213
0,3018117,3005280
0,2968390,2957309
0,3372145,3170872
0,2978584,2983900
0,3008575,3032654
0,2959089,2957110
0,3013023,3035357
0,2976883,2989796
0,3017819,3005749
